1620500400000,59060.57000000,59300.00000000,58863.18000000,59030.56000000,2046.45176000,1620503999999,120927366.98751001,69573,995.88081600,58852850.77414372,0
1620504000000,59030.56000000,59500.00000000,58755.00000000,58935.31000000,2346.62585800,1620507599999,138730866.53468665,82479,1246.57537000,73718481.82406514,0
1620507600000,58935.31000000,59098.99000000,58623.21000000,58782.49000000,1893.88351500,1620511199999,111516406.41293211,75900,811.88810000,47802925.26381237,0
1620511200000,58782.48000000,59119.95000000,58477.94000000,58567.12000000,2395.94596500,1620514799999,140798980.32352254,80409,1123.42518800,66025603.00963649,0
1620514800000,58567.12000000,58886.80000000,58466.00000000,58862.05000000,1455.90917400,1620518399999,85351755.39193264,72764,692.65478400,40607705.98155755,0
1620518400000,58866.53000000,59075.00000000,58505.95000000,58527.00000000,1976.42390000,1620521999999,116288278.88700481,66192,943.43290200,55514345.19286072,0
1620522000000,58527.00000000,59239.58000000,58325.09000000,59126.14000000,3062.47133300,1620525599999,179752874.32072681,80474,1766.94576200,103685941.08096707,0
1620525600000,59126.14000000,59147.94000000,58500.00000000,58605.00000000,2107.17232100,1620529199999,123932379.01050562,102248,1015.76221700,59734957.48470138,0
1620529200000,58605.03000000,59300.00000000,58465.96000000,58632.78000000,4827.16940700,1620532799999,283674708.42958692,119822,2679.18250300,157496518.34026595,0
1620532800000,58635.72000000,58974.91000000,57575.00000000,58157.87000000,9149.35458300,1620536399999,532733879.53612326,208383,4200.57655500,244758958.71722277,0
1620536400000,58157.87000000,58568.96000000,57937.27000000,58446.51000000,2314.06112600,1620539999999,134895431.28734470,90697,1169.58178900,68173977.30965747,0
1620540000000,58446.51000000,58620.16000000,58000.00000000,58337.57000000,2438.27011900,1620543599999,142471971.07614216,76695,1335.02635000,78015992.13483313,0
1620543600000,58337.57000000,58342.70000000,57711.71000000,57965.59000000,2152.61758000,1620547199999,124946239.10239849,99644,1047.17420300,60782402.53573191,0
1620547200000,57965.59000000,58250.00000000,57815.02000000,58159.60000000,2238.70975200,1620550799999,129973076.06099130,68066,1094.25908600,63534437.82960387,0
1620550800000,58159.59000000,58400.00000000,57589.94000000,57952.52000000,2908.17517400,1620554399999,168676077.56450471,82751,1405.05324400,81493602.10708284,0
1620554400000,57952.53000000,58052.33000000,57535.61000000,57955.04000000,2470.68717700,1620557999999,142785493.29785037,76805,1162.25104800,67168509.75014585,0
1620558000000,57955.04000000,58200.00000000,57865.85000000,57907.49000000,2156.90452700,1620561599999,125199288.12023751,82589,1029.00763000,59735047.66113539,0
1620561600000,57907.49000000,58000.00000000,56235.66000000,56433.53000000,7334.09008800,1620565199999,418959979.88993182,224987,3378.55063600,193102446.40828165,0
1620565200000,56433.54000000,57387.77000000,56402.90000000,57220.02000000,3553.65517600,1620568799999,202331949.59553934,94424,1683.76711400,95875636.70752868,0
1620568800000,57220.01000000,57485.00000000,57111.41000000,57170.90000000,2243.80578200,1620572399999,128578309.90264209,65846,1044.19370700,59838255.70262448,0
1620572400000,57170.90000000,57425.20000000,57000.00000000,57379.58000000,1889.57535600,1620575999999,108258429.29917406,67677,957.61213700,54870696.42723891,0
1620576000000,57379.58000000,57883.11000000,57300.01000000,57600.01000000,2503.12095300,1620579599999,144133783.66817134,88938,1303.61453000,75063421.45455160,0
1620579600000,57600.00000000,57660.30000000,57262.51000000,57458.73000000,1615.94580800,1620583199999,92803132.29557944,62595,743.31836100,42688541.29580774,0
1620583200000,57458.73000000,57638.20000000,57199.80000000,57439.39000000,1531.72537600,1620586799999,87961358.68347415,54121,750.06551600,43073822.92835034,0
1620586800000,57441.61000000,57569.00000000,57048.96000000,57266.97000000,2492.94064500,1620590399999,142841978.41446125,70086,1129.42449700,64713446.55473151,0
1620590400000,57266.97000000,57999.00000000,57179.18000000,57844.18000000,2673.74865700,1620593999999,154297201.64190366,70375,1409.22731500,81335948.86522747,0
1620594000000,57844.18000000,58180.00000000,57778.85000000,58025.89000000,1924.11491000,1620597599999,111504698.61413989,74195,985.41762900,57104219.82935289,0
1620597600000,58025.88000000,58205.67000000,57850.00000000,57930.32000000,2208.47429500,1620601199999,128249358.83164977,65530,1098.23551300,63788276.39631682,0
1620601200000,57930.31000000,58439.70000000,57929.84000000,58240.84000000,2032.90586500,1620604799999,118302823.97651519,76999,969.37021300,56410139.22596150,0
1620604800000,58240.83000000,58887.82000000,58009.96000000,58858.60000000,2735.07029700,1620608399999,159673740.23169377,91733,1360.47479700,79454013.33867797,0
1620608400000,58858.60000000,58985.00000000,58610.16000000,58700.21000000,2415.25014600,1620611999999,141956981.79998750,72841,1175.98871300,69126915.33705885,0
1620612000000,58699.99000000,59066.00000000,58650.39000000,58982.81000000,2164.33811400,1620615599999,127334860.17510443,71605,1152.11798700,67790177.00712900,0
1620615600000,58978.95000000,59444.90000000,58929.33000000,59356.76000000,3590.54996700,1620619199999,212740172.02363125,89914,1939.07411700,114887835.57397612,0
1620619200000,59356.77000000,59500.00000000,59003.37000000,59154.67000000,3062.81328300,1620622799999,181527842.46940847,80338,1687.74269700,100061139.92910445,0
1620622800000,59154.67000000,59439.98000000,58680.26000000,59068.05000000,2521.16623500,1620626399999,148774470.46683032,71729,1295.15643400,76425563.07061167,0
1620626400000,59068.66000000,59180.00000000,58755.00000000,58833.93000000,1799.15279800,1620629999999,106084476.58219846,61207,828.17686000,48834978.76751401,0
1620630000000,58833.92000000,58965.01000000,58355.79000000,58370.17000000,2502.86756300,1620633599999,146907008.65921588,82731,1216.77884800,71422284.80080507,0
1620633600000,58370.17000000,58593.79000000,58016.33000000,58372.87000000,2898.39359000,1620637199999,168957552.85590082,86178,1413.53664500,82406294.40887375,0
1620637200000,58372.86000000,58573.54000000,57736.46000000,57899.65000000,3262.37943600,1620640799999,189540888.71655204,93188,1595.12625100,92682956.54038607,0
1620640800000,57899.65000000,58167.83000000,57550.00000000,57866.23000000,2697.70420000,1620644399999,156187329.44782386,99202,1324.59161200,76701262.80590479,0
1620644400000,57866.24000000,58300.00000000,57301.81000000,58070.63000000,3624.60594900,1620647999999,209370685.49383794,123633,1773.23232900,102449667.16209694,0
1620648000000,58070.63000000,58231.46000000,57526.25000000,57654.57000000,3500.83553800,1620651599999,202636698.55279750,97022,1581.37009200,91535881.16123502,0
1620651600000,57650.01000000,57938.12000000,57455.00000000,57675.84000000,3403.48450700,1620655199999,196355379.51950658,88183,1602.91869600,92475183.96847746,0
1620655200000,57675.84000000,57675.84000000,56815.00000000,56831.59000000,4097.35071400,1620658799999,234834031.12251837,115404,1850.47897400,106086599.31323996,0
1620658800000,56831.59000000,58320.00000000,56700.00000000,58296.36000000,5490.74123700,1620662399999,315255459.11559020,128177,2691.37890200,154640891.62671110,0
1620662400000,58296.35000000,58593.70000000,57556.99000000,57572.32000000,4239.66640600,1620665999999,246192432.95613776,115642,1911.98497300,111091774.89886226,0
1620666000000,57572.32000000,57693.44000000,56849.75000000,56985.30000000,4085.39845600,1620669599999,234213812.76838386,106825,1752.38453800,100497933.59325723,0
1620669600000,56985.30000000,57195.32000000,56388.26000000,56771.88000000,4418.64385600,1620673199999,250966492.95716496,115203,1958.60329700,111249948.28037716,0
1620673200000,56771.87000000,56977.48000000,55516.85000000,55733.76000000,6241.02798200,1620676799999,351004098.63381633,166920,2968.31334000,166952068.67979420,0
1620676800000,55733.76000000,55739.62000000,53400.00000000,55240.88000000,11462.11008200,1620680399999,628919849.97955955,326389,5613.19420100,308131149.53778147,0
1620680400000,55246.69000000,55843.09000000,55027.18000000,55641.11000000,3014.24280900,1620683999999,167433158.77854291,115725,1402.64191200,77915894.63437855,0
1620684000000,55640.76000000,56269.89000000,55367.15000000,56229.93000000,3377.21804100,1620687599999,188409471.21808634,94417,1501.56689100,83789515.09019930,0
1620687600000,56229.92000000,56230.12000000,55418.98000000,55816.14000000,2981.33804400,1620691199999,166505745.44184826,81213,1461.14392300,81591568.44111926,0
1620691200000,55816.14000000,56435.48000000,55429.99000000,55460.08000000,3554.53864500,1620694799999,198586929.15555913,100867,1625.18138100,90803244.85957503,0
1620694800000,55453.39000000,55815.29000000,55064.13000000,55565.33000000,3604.83161200,1620698399999,200051672.65270313,90158,1806.51943400,100266069.39178782,0
1620698400000,55565.33000000,55942.26000000,54505.00000000,54600.00000000,3617.74288300,1620701999999,199929706.33349295,87135,1655.99205300,91506900.11043794,0
1620702000000,54600.00000000,55283.68000000,54370.00000000,55142.46000000,3510.76587500,1620705599999,192696232.32042167,85544,1684.28689900,92436637.95971076,0
1620705600000,55142.44000000,55545.69000000,54986.47000000,55337.04000000,2646.34480000,1620709199999,146422537.87810975,67349,1286.46370300,71179636.32918894,0
1620709200000,55337.03000000,55484.36000000,54589.00000000,54798.00000000,2345.24979600,1620712799999,129084658.66234860,68535,1122.03119000,61780509.18104970,0
1620712800000,54788.60000000,55800.00000000,54721.89000000,55677.12000000,2548.33305800,1620716399999,140932264.00109172,67921,1247.07249400,68965878.54327226,0
1620716400000,55677.12000000,55846.90000000,55421.84000000,55740.09000000,1960.49195900,1620719999999,108985479.54546252,64525,932.10934300,51818232.58474485,0
1620720000000,55737.89000000,55893.90000000,55153.14000000,55341.27000000,3137.06198600,1620723599999,174033659.88413216,97918,1586.61916500,88023366.14943677,0
1620723600000,55341.28000000,56027.63000000,55315.49000000,55901.15000000,2573.22675200,1620727199999,143200711.99244410,75668,1241.60663900,69104202.35869719,0
1620727200000,55901.14000000,56190.00000000,55733.45000000,55841.78000000,2557.38398700,1620730799999,143067532.88109655,81630,1252.82637200,70087450.02847502,0
1620730800000,55841.79000000,55963.86000000,55125.71000000,55210.47000000,2732.69837300,1620734399999,152021385.00742101,79048,1193.37259500,66372332.21152130,0
1620734400000,55210.47000000,55418.80000000,54766.44000000,55374.08000000,3862.93746500,1620737999999,212945648.84129873,113472,1929.84199700,106385442.74880294,0
1620738000000,55374.08000000,55760.01000000,54875.00000000,55750.00000000,3879.88177500,1620741599999,214886710.88767736,117088,1880.70746700,104175489.30523399,0
1620741600000,55750.00000000,55885.77000000,55485.14000000,55688.00000000,3119.83338800,1620745199999,173825464.48937522,89748,1465.14446900,81628872.30427977,0
1620745200000,55688.00000000,56176.00000000,55545.28000000,56052.82000000,3032.66246100,1620748799999,169655496.36704340,86135,1382.33415800,77326444.04585777,0
1620748800000,56052.83000000,56553.42000000,55750.00000000,55999.69000000,3493.02927400,1620752399999,196021598.72995669,107108,1664.67396000,93447572.34989219,0
1620752400000,55999.68000000,56500.00000000,55927.27000000,56395.10000000,2213.85712600,1620755999999,124546833.88728587,65713,1025.87668700,57706490.25914600,0
1620756000000,56395.09000000,56690.00000000,56249.38000000,56383.66000000,2035.25496800,1620759599999,114921067.95833773,70912,979.97264900,55338435.10669619,0
1620759600000,56383.66000000,56850.00000000,56330.30000000,56608.94000000,1880.39254900,1620763199999,106475487.43343542,60849,935.90926100,53001201.13864922,0
1620763200000,56608.93000000,56850.00000000,56464.73000000,56806.34000000,1629.03468800,1620766799999,92373309.89984615,61589,824.05749400,46727046.73378690,0
1620766800000,56806.35000000,56862.43000000,56288.43000000,56510.26000000,1504.02344300,1620770399999,85140145.15384459,65256,767.22910900,43431236.64923230,0
1620770400000,56510.26000000,56654.71000000,56307.43000000,56399.99000000,1452.75299000,1620773999999,82046392.83807475,49718,670.58148800,37871465.33412472,0
1620774000000,56399.99000000,56767.96000000,56168.98000000,56670.02000000,1437.21069700,1620777599999,81179727.96255984,57594,720.41833200,40691432.54003395,0
1620777600000,56670.02000000,57360.07000000,56555.12000000,57348.95000000,3166.90705300,1620781199999,180613749.41228867,107806,1571.88319100,89648404.00273003,0
1620781200000,57344.48000000,57360.00000000,56924.37000000,57033.35000000,2018.79006500,1620784799999,115276733.30927190,64646,1018.57538300,58161416.69547177,0
1620784800000,57033.35000000,57337.81000000,56932.83000000,57172.94000000,2235.72799600,1620788399999,127630722.61404464,68385,1113.75596700,63581051.22949672,0
1620788400000,57170.20000000,57872.18000000,56937.78000000,57756.94000000,3310.80444800,1620791999999,190172794.73673884,91824,1635.05325800,93915933.96406452,0
1620792000000,57756.95000000,58000.01000000,57284.82000000,57355.30000000,2702.27361400,1620795599999,155892290.85841079,73603,1399.03174300,80718623.78681236,0
1620795600000,57355.29000000,57504.65000000,57160.01000000,57227.98000000,1948.73803100,1620799199999,111754604.35238450,52164,1018.86608900,58430470.77434184,0
1620799200000,57227.98000000,57366.92000000,56900.00000000,57009.55000000,2517.10441400,1620802799999,143780815.01788242,73563,1318.98586000,75332947.95565783,0
1620802800000,57011.67000000,57250.00000000,56882.00000000,57101.07000000,1915.34372500,1620806399999,109394739.32252901,60372,929.94284100,53115909.54146774,0
1620806400000,57101.08000000,57180.00000000,56580.00000000,56912.77000000,3332.81199400,1620809999999,189342722.13630582,79288,1733.76411600,98478670.30917331,0
1620810000000,56912.77000000,57195.50000000,56730.00000000,56855.43000000,2163.09666700,1620813599999,123128929.35958093,67098,1142.64991800,65051378.92636619,0
1620813600000,56855.42000000,56861.01000000,55950.45000000,56026.83000000,3903.57009600,1620817199999,219724244.74163786,105883,1894.41434700,106627004.18633052,0
1620817200000,56026.83000000,56517.22000000,55967.13000000,56421.46000000,2722.41529000,1620820799999,153140805.36439188,76059,1441.49699500,81091555.50797501,0
1620820800000,56421.45000000,56615.45000000,56164.00000000,56316.76000000,2723.56278800,1620824399999,153517969.36351019,75165,1467.38534800,82700160.10992400,0
1620824400000,56316.76000000,56850.00000000,55700.00000000,56760.11000000,3996.55093400,1620827999999,224847297.37150003,111593,1971.57786600,110995628.33598913,0
1620828000000,56760.10000000,56900.00000000,56000.00000000,56073.03000000,3641.37238100,1620831599999,205842239.13523593,98808,1701.68474900,96233851.86370915,0
1620831600000,56073.04000000,56126.29000000,55232.56000000,55479.13000000,5861.52974800,1620835199999,326193530.09815880,136926,3090.13010500,172000269.74733667,0
1620835200000,55479.13000000,55677.31000000,54392.74000000,55013.01000000,6443.65717600,1620838799999,354067709.35517398,180445,3018.94676100,165898488.66883857,0
1620838800000,55013.01000000,55329.30000000,54687.05000000,54865.13000000,3002.00731400,1620842399999,165238473.43536928,86157,1450.20825600,79823505.04745129,0
1620842400000,54863.94000000,55144.98000000,53576.30000000,54082.52000000,6339.65122400,1620845999999,343628062.07131958,163534,2932.42650200,158972881.07511893,0
1620846000000,54082.52000000,54526.30000000,53500.00000000,54432.39000000,4578.14334400,1620849599999,247466595.73155125,112065,2311.83534300,124965615.23270065,0
1620849600000,54437.00000000,54660.17000000,53983.05000000,54420.14000000,2585.94518200,1620853199999,140526229.26166874,80163,1248.11693200,67829723.08829714,0
1620853200000,54420.14000000,54751.92000000,54300.00000000,54533.16000000,1891.94071300,1620856799999,103145563.66152194,79872,874.27751100,47669583.95639106,0
1620856800000,54533.16000000,54746.82000000,51563.19000000,52942.79000000,12842.47011700,1620860399999,676718908.16249942,327565,5867.26987400,309174623.72410799,0
1620860400000,52938.97000000,52950.55000000,48600.00000000,49631.32000000,13998.37552200,1620863999999,715069364.23749151,303842,6147.54704600,314479948.36282473,0
1620864000000,49537.15000000,50630.00000000,46000.00000000,49666.99000000,19866.03039300,1620867599999,973630160.74774290,448521,9228.09598200,453028662.31146144,0
1620867600000,49661.12000000,50600.00000000,49305.43000000,50522.52000000,10088.97455000,1620871199999,505260633.41540477,210671,4989.68802100,249873696.04677383,0
1620871200000,50522.52000000,50829.98000000,50000.00000000,50255.84000000,6577.47817800,1620874799999,331628873.59474743,140305,2976.93896300,150106431.04878977,0
1620874800000,50257.78000000,50490.09000000,49544.00000000,50461.99000000,6253.54376300,1620878399999,311852531.94313086,140253,2960.34067000,147631305.47023875,0
1620878400000,50461.99000000,50986.22000000,50282.00000000,50445.87000000,4747.28509800,1620881999999,240732752.69493134,115140,2381.17294200,120744567.40279519,0
1620882000000,50445.87000000,51076.41000000,50444.00000000,50884.09000000,3757.04889900,1620885599999,191208599.75376496,103398,1880.92770300,95722671.24646830,0
1620885600000,50884.09000000,51335.00000000,50760.42000000,51332.74000000,3988.38290000,1620889199999,203717849.23328993,103187,1857.45056400,94875543.49631976,0
1620889200000,51332.74000000,51367.19000000,50605.38000000,50879.72000000,3632.05709400,1620892799999,185205321.51293956,101776,1790.78420200,91289466.72585681,0
1620892800000,50879.73000000,50950.00000000,49938.44000000,50015.82000000,4616.64482500,1620896399999,232592649.44419967,127263,2286.17320100,115209979.24144146,0
1620896400000,50015.83000000,50354.28000000,48747.89000000,49212.91000000,8623.51647100,1620899999999,428217306.16314070,205034,4070.45741800,202192558.51878442,0
1620900000000,49212.92000000,50243.61000000,48901.00000000,49171.76000000,8782.32589300,1620903599999,435431030.93051837,182114,4753.65095100,235755353.20611660,0
1620903600000,49176.56000000,49909.80000000,48457.12000000,49777.01000000,6132.18686700,1620907199999,301930927.92254713,152730,3048.85780200,150122521.67427496,0
1620907200000,49777.01000000,50400.00000000,49528.46000000,50158.05000000,4589.17070300,1620910799999,229794939.99631912,122933,2373.09196100,118836338.26224035,0
1620910800000,50159.29000000,50585.52000000,49594.00000000,50500.00000000,3970.49193500,1620914399999,199239936.80369391,108246,1992.32143600,100007792.17076032,0
1620914400000,50500.01000000,50884.34000000,50207.56000000,50288.69000000,3752.91121300,1620917999999,189652725.60061271,104145,1796.29611300,90779670.04988668,0
1620918000000,50288.68000000,50394.20000000,49458.68000000,49627.64000000,4978.78325300,1620921599999,248565796.06729365,115590,2460.80890500,122849602.63399508,0
1620921600000,49627.63000000,50429.99000000,48434.20000000,48635.40000000,6007.19786500,1620925199999,297604819.87220905,149029,2975.15478300,147536779.71407106,0
1620925200000,48635.65000000,48888.00000000,47000.00000000,48465.11000000,11630.74017900,1620928799999,558009110.94424677,244584,5042.36741000,242062338.72938738,0
1620928800000,48465.11000000,48964.41000000,47672.59000000,47844.04000000,6375.31315100,1620932399999,308258295.12396059,149295,3005.19774500,145261413.79817693,0
1620932400000,47844.04000000,49384.20000000,47832.38000000,48568.85000000,4923.94550700,1620935999999,239925381.58024490,119719,2515.50930600,122561293.77773759,0
1620936000000,48569.97000000,49450.00000000,48367.56000000,49304.15000000,4073.87713300,1620939599999,199796526.89777757,100429,2208.72857200,108332697.32164750,0
1620939600000,49304.11000000,49866.03000000,49000.00000000,49564.94000000,2593.16505300,1620943199999,128484104.79687929,93588,1323.58356500,65594103.21453126,0
1620943200000,49564.93000000,49879.77000000,48838.38000000,48857.72000000,3571.57194500,1620946799999,176481652.09278952,110578,1867.05103400,92267248.01684003,0
1620946800000,48857.76000000,49759.10000000,48350.00000000,49670.97000000,3799.35925300,1620950399999,186472761.46901616,121978,1957.35411000,96093433.92599985,0
1620950400000,49671.92000000,50241.19000000,49479.77000000,50029.78000000,4470.63611300,1620953999999,223240429.25715416,113496,2197.54987300,109724109.43562309,0
1620954000000,50029.77000000,50390.70000000,49855.09000000,50015.76000000,3253.80396700,1620957599999,163132723.81733268,84399,1431.14463700,71755916.64606931,0
1620957600000,50019.56000000,50070.68000000,49414.50000000,49464.64000000,3144.16476000,1620961199999,156120749.15349831,77989,1346.56157500,66851661.19865707,0
1620961200000,49464.63000000,49663.18000000,49021.01000000,49157.93000000,2794.49757700,1620964799999,137960403.49814922,65043,1410.00448500,69599482.17572599,0
1620964800000,49157.94000000,49540.09000000,48799.75000000,49198.86000000,3932.03984400,1620968399999,193500416.23511556,87094,1732.53105400,85274923.07739688,0
1620968400000,49195.17000000,49736.84000000,49042.29000000,49653.44000000,2676.45927200,1620971999999,132162981.28261175,72991,1346.88636400,66506287.00582715,0
1620972000000,49649.77000000,49706.55000000,48862.56000000,49056.83000000,3448.43763200,1620975599999,169482635.06202819,92362,1639.71944700,80561647.68609694,0
1620975600000,49056.83000000,50286.26000000,49050.00000000,49987.20000000,4177.17298000,1620979199999,208219279.80800728,99854,2282.35552800,113781031.72517175,0
1620979200000,49987.19000000,50420.17000000,49880.00000000,50365.98000000,3437.19525800,1620982799999,172581504.83990088,99694,1702.47651000,85479755.94473477,0
1620982800000,50365.97000000,50800.00000000,50140.10000000,50413.21000000,4037.60655600,1620986399999,204007041.05765887,105853,1864.51411800,94203589.38361424,0
1620986400000,50413.21000000,50767.39000000,50213.00000000,50720.34000000,3962.66302300,1620989999999,199978548.74590617,90998,1828.23046700,92230512.97962970,0
1620990000000,50720.34000000,50958.32000000,50478.79000000,50538.14000000,3477.03230700,1620993599999,176243214.76136117,87030,1432.79159600,72635463.07902154,0
1620993600000,50538.13000000,50624.93000000,50226.19000000,50310.83000000,3335.75637300,1620997199999,168070633.43216889,77320,1467.76363500,73942257.06498986,0
1620997200000,50310.83000000,50977.60000000,50037.00000000,50937.18000000,3262.85393200,1621000799999,164858530.60256880,84890,1556.34361000,78627282.79687129,0
1621000800000,50937.19000000,50949.96000000,50470.87000000,50873.78000000,3009.03997100,1621004399999,152517810.13966540,81800,1460.27939900,74013846.26409382,0
1621004400000,50873.78000000,51483.00000000,50873.77000000,51211.98000000,4260.60298800,1621007999999,218352818.16146920,120665,2017.88339700,103403447.81571727,0
1621008000000,51211.98000000,51322.41000000,50660.59000000,50809.00000000,3747.95006800,1621011599999,191212371.62658591,116425,1603.94029000,81843882.45146125,0
1621011600000,50809.00000000,51053.74000000,50490.26000000,50569.36000000,2632.60215100,1621015199999,133616105.24378802,70117,1185.34564700,60177677.99623494,0
1621015200000,50569.37000000,50728.96000000,50330.62000000,50470.07000000,3438.13286100,1621018799999,173741355.81918840,80363,1450.69678900,73293605.42146925,0
1621018800000,50470.89000000,50479.49000000,50083.80000000,50138.09000000,2652.32953000,1621022399999,133292453.31598981,70851,1194.46824400,60028758.33840695,0
1621022400000,50141.33000000,50294.60000000,49065.00000000,49146.02000000,4218.74202800,1621025999999,209466633.48335995,107334,1925.83195200,95605049.51273484,0
1621026000000,49146.01000000,49848.48000000,49030.00000000,49807.18000000,2362.80404400,1621029599999,117047918.61368006,82246,1181.68173900,58537948.88504814,0
1621029600000,49810.37000000,50142.06000000,49613.22000000,49912.26000000,2042.97750600,1621033199999,101859821.68250070,66751,945.40676800,47136359.14628158,0
1621033200000,49912.26000000,50188.67000000,49730.98000000,49841.45000000,2306.70356500,1621036799999,115238535.76822124,60295,979.72173900,48948124.47183702,0
1621036800000,49844.16000000,50320.24000000,49269.78000000,49444.70000000,3240.05483700,1621040399999,161052312.46578226,100780,1525.68487600,75833730.37825763,0
1621040400000,49444.70000000,50700.00000000,49350.50000000,50619.19000000,2899.09590400,1621043999999,145524662.03211134,79355,1524.14907800,76518568.17181535,0
1621044000000,50619.18000000,50650.73000000,50020.00000000,50084.84000000,2143.71497700,1621047599999,107930676.99107580,63742,1039.42176200,52335114.09969831,0
1621047600000,50084.83000000,50084.83000000,49601.00000000,49627.01000000,2247.57774000,1621051199999,112008453.09425061,64393,1092.31159300,54428768.45973334,0
1621051200000,49627.02000000,49861.20000000,49150.92000000,49322.03000000,2921.96110400,1621054799999,144844769.42949069,77099,1346.57687100,66745626.68291460,0
1621054800000,49322.03000000,49720.37000000,49086.75000000,49666.46000000,2777.40806400,1621058399999,137281382.20357492,81539,1286.61802400,63586855.95675362,0
1621058400000,49668.92000000,49700.00000000,48628.72000000,48971.99000000,4475.98343900,1621061999999,220003402.96149331,111629,2086.35356800,102589238.67859467,0
1621062000000,48972.00000000,49058.89000000,48400.00000000,48469.28000000,4586.85031500,1621065599999,223648474.25795012,107270,2124.44593600,103599629.56290167,0
1621065600000,48469.71000000,49072.49000000,48203.91000000,48826.08000000,3843.62357800,1621069199999,186760891.24370991,101693,1816.57985200,88284767.00661380,0
1621069200000,48826.06000000,49298.59000000,48350.00000000,48640.87000000,3775.30603900,1621072799999,184124060.27748991,95473,1805.93606300,88059717.37776179,0
1621072800000,48654.24000000,48654.24000000,47721.84000000,48379.90000000,5492.30319400,1621076399999,264491723.51047354,126327,2515.75917200,121176466.34309781,0
1621076400000,48379.89000000,49000.00000000,48343.42000000,48929.74000000,3024.33813400,1621079999999,147188576.46009536,71891,1480.81760500,72066686.48401336,0
1621080000000,48929.73000000,49364.80000000,48636.58000000,49167.21000000,3205.17007400,1621083599999,157164463.44635644,80006,1582.55866300,77609981.42790194,0
1621083600000,49167.22000000,49340.68000000,48527.07000000,48995.02000000,3241.60875800,1621087199999,159029983.09155535,76074,1503.17365600,73755826.85901786,0
1621087200000,48995.02000000,49697.63000000,48832.00000000,49389.58000000,5237.18938100,1621090799999,257950577.31718919,113886,2527.07613400,124438755.20559870,0
1621090800000,49389.58000000,49585.49000000,48834.82000000,48982.99000000,3230.31677300,1621094399999,158925705.07741329,86417,1428.27497100,70241939.94767382,0
1621094400000,48983.00000000,48994.27000000,47534.00000000,47876.71000000,6712.55364400,1621097999999,322666496.75535563,155857,3205.85725300,154074076.52625011,0
1621098000000,47875.46000000,48234.16000000,47399.30000000,47801.08000000,4910.97178100,1621101599999,234686773.43310935,111238,2293.77263800,109643442.46723219,0
1621101600000,47801.07000000,48200.00000000,47447.36000000,47890.07000000,3156.24360900,1621105199999,151100555.72560694,78539,1490.09302100,71337677.39629998,0
1621105200000,47890.72000000,48108.61000000,46900.00000000,48108.40000000,5499.31489800,1621108799999,260847281.81334455,133470,2560.28103000,121515059.16355582,0
1621108800000,48108.40000000,48655.00000000,48037.25000000,48219.31000000,3115.47659500,1621112399999,150580054.49876654,83913,1556.62539600,75233175.67299429,0
1621112400000,48219.41000000,48738.75000000,48209.01000000,48419.76000000,1775.33284100,1621115999999,85996600.73644694,71365,863.12705300,41812534.48457483,0
1621116000000,48419.74000000,48688.83000000,47733.00000000,47964.69000000,2919.02384500,1621119599999,140828211.42835940,80840,1335.12661200,64396537.29264095,0
1621119600000,47971.98000000,48049.93000000,46555.00000000,46762.99000000,5006.02983500,1621123199999,236139758.26635649,133995,2267.29763600,107018669.21512465,0
1621123200000,46762.99000000,47698.00000000,46467.00000000,47283.43000000,5439.30820700,1621126799999,256947912.16860543,125250,2483.91058200,117380865.44878276,0
1621126800000,47282.38000000,48215.96000000,47282.37000000,48059.99000000,3005.46522600,1621130399999,143829883.37273518,85044,1498.92910400,71727289.62230636,0
1621130400000,48059.99000000,48326.62000000,47952.56000000,48150.01000000,2151.76104700,1621133999999,103498165.89981663,59111,1038.26959100,49942784.05096227,0
1621134000000,48144.25000000,48406.44000000,47747.70000000,48383.46000000,2204.56690200,1621137599999,105856132.56929757,58816,1074.68063800,51603914.75222968,0
1621137600000,48386.62000000,48951.01000000,48051.38000000,48102.77000000,2272.25243800,1621141199999,110028077.59032572,65303,1109.77965600,53756724.71479793,0
1621141200000,48102.77000000,48354.20000000,48034.82000000,48165.86000000,1650.21154100,1621144799999,79543003.64310631,53944,779.64578100,37581030.93832705,0
1621144800000,48165.86000000,49500.00000000,48135.39000000,49047.97000000,4192.92890300,1621148399999,205784967.26257222,94256,2080.66932600,102082371.51529626,0
1621148400000,49047.97000000,49400.00000000,48825.31000000,49375.28000000,2686.64049300,1621151999999,131681355.17796473,77080,1314.53221300,64443639.76922264,0
1621152000000,49375.28000000,49437.46000000,48656.00000000,48900.02000000,2548.28736900,1621155599999,124722726.91619190,71072,1115.30307400,54579680.72002669,0
1621155600000,48900.02000000,49500.00000000,48896.00000000,49264.69000000,2980.49210900,1621159199999,146679299.80050763,75162,1459.79487500,71862255.81620812,0
1621159200000,49264.68000000,49795.89000000,49221.08000000,49579.70000000,2962.99313800,1621162799999,146516333.32509972,80650,1314.48362100,64996966.35066540,0
1621162800000,49574.98000000,49640.28000000,48912.80000000,49014.99000000,2464.23396700,1621166399999,121437654.42100325,68509,1085.56264600,53499551.24792227,0
1621166400000,49014.99000000,49157.89000000,48550.63000000,48622.62000000,2925.55517700,1621169999999,143016378.54081491,76390,1323.98710700,64730647.80023836,0
